"iso2c","month_year","cb_claims","transf_deposits","liquidity"
"AO",2004-09-01,778.81538134,131109.283857259,0.594020010198447
"AO",2004-10-01,842.535881,136456.640610849,0.617438533755765
"AO",2004-11-01,1109.900516,148110.1001954,0.749375305624478
"AO",2004-12-01,1421.27671677,141318.645834255,1.00572483438381
"AO",2005-01-01,4170.15457877,148109.846714382,2.81558226632414
"AO",2005-02-01,4591.50464077,157861.44000588,2.90856629750684
"AO",2005-03-01,5471.35940689,167148.90365563,3.2733444774262
"AO",2005-04-01,6236.27767589,181019.94831439,3.44507759170223
"AO",2005-05-01,6391.37757372,181824.485833164,3.51513578846829
"AO",2005-06-01,5432.28856866,185595.11455413,2.92695666139188
"AO",2005-07-01,5229.85049296,185136.57775189,2.82486073603929
"AO",2005-08-01,3719.9647508,192110.653600689,1.93636567315633
"AO",2005-09-01,3350.6729831,209265.58886014,1.60115812702459
"AO",2005-10-01,3184.0639463,221681.40699864,1.43632431308032
"AO",2005-11-01,3195.243828,227234.60666932,1.40614313762949
"AO",2005-12-01,993.64741569,252288.56563894,0.393853527675149
"AO",2006-01-01,1632.85265124,283054.36289967,0.576868921755067
"AO",2006-02-01,1724.42418228,293739.81799578,0.58705836820011
"AO",2006-03-01,2269.95071692,313562.52264485,0.723922839302773
"AO",2006-04-01,2099.23587083,319672.7627139,0.656682744256435
"AO",2006-05-01,2082.56308355,317171.29666706,0.656605154827772
"AO",2006-06-01,2082.45197785,318164.80311235,0.654519908386801
"AO",2006-07-01,1625.62083135,341723.27517868,0.475712645121991
"AO",2006-08-01,2192.53072185,353800.4955114,0.619708211171613
"AO",2006-09-01,2347.68949541,368890.52571734,0.636419027256043
"AO",2006-10-01,2903.41732669,373116.16173217,0.778153729179421
"AO",2006-11-01,4281.51093899,408882.21653514,1.04712574082371
"AO",2006-12-01,2172.96363476,401341.33373355,0.541425328546555
"AO",2007-01-01,4787.89812971,426458.8144505,1.12271055667575
"AO",2007-02-01,6833.81904196,440198.72516493,1.55243953498492
"AO",2007-03-01,8693.66910161,448922.8313871,1.93656203110631
"AO",2007-04-01,10302.85474692,465761.79658814,2.21204375764432
"AO",2007-05-01,11704.62143645,478865.62266338,2.44423923591562
"AO",2007-06-01,12582.71112269,495939.5678159,2.53714604343908
"AO",2007-07-01,24017.76605681,498007.88742366,4.82276820575291
"AO",2007-08-01,22784.03034257,519360.44768355,4.38693983036083
"AO",2007-09-01,23286.90308924,555755.20819701,4.19013672670522
"AO",2007-10-01,9234.68538285,562931.87060647,1.64046234811703
"AO",2007-11-01,12511.86911857,604694.95675415,2.06912079864707
"AO",2007-12-01,23014.02601304,620430.83408832,3.70936206722503
"AO",2008-01-01,10479.33709107,686279.54903247,1.52697790657524
"AO",2008-02-01,24568.17441412,649902.61181016,3.78028553319563
"AO",2008-03-01,23332.64337754,735495.29634995,3.17237152886404
"AO",2008-04-01,31010.69869979,762255.31485147,4.06828238460136
"AO",2008-05-01,17318.73219322,799098.73170899,2.16728315363251
"AO",2008-06-01,31343.2913905,818646.60336689,3.82867176894069
"AO",2008-07-01,22364.62119191,903324.72537986,2.47581191608647
"AO",2008-08-01,17084.52016744,975292.11111373,1.75173365730708
"AO",2008-09-01,12813.59030096,1001904.87398248,1.2789228432463
"AO",2008-10-01,7828.15769387,1116438.5469001,0.701172287145194
"AO",2008-11-01,8191.2066337,1061068.57409273,0.771977121337696
"AO",2008-12-01,5347.77670077,1106896.80323816,0.48313236474488
"AO",2009-01-01,15248.06376681,1011875.79463581,1.50691061567473
"AO",2009-02-01,24595.81974687,1068879.25779835,2.30108495112271
"AO",2009-03-01,6860.65495134,1003384.73401169,0.683751179262019
"AO",2009-04-01,6736.3581791,1065029.25229122,0.632504521787353
"AO",2009-05-01,8316.63802896,1219721.63073862,0.681847219838492
"AO",2009-06-01,13237.09678496,1257326.94074628,1.05279671945176
"AO",2009-07-01,6616.63796096,1237663.25684753,0.534607287107588
"AO",2009-08-01,6122.58746192,1271563.51874116,0.481500717162861
"AO",2009-09-01,7734.01710637,1272311.74883741,0.607871232301128
"AO",2009-10-01,48357.89808144,1362321.73812017,3.54966794761476
"AO",2009-11-01,55828.66710371,1418881.9615318,3.93469426050341
"AO",2009-12-01,88693.58938858,1463617.07685457,6.05989030813918
"AO",2010-01-01,79136.89687338,1152760.40378902,6.86499090472436
"AO",2010-02-01,73387.73953391,1125032.43194014,6.52316657283839
"AO",2010-03-01,47494.92050094,1206575.90189574,3.93633922460388
"AO",2010-04-01,78044.19625337,1094041.20351159,7.13357010712835
"AO",2010-05-01,76944.47824207,1149874.6055057,6.69155383323131
"AO",2010-06-01,64294.65588236,1180987.5521615,5.44414340055362
"AO",2010-07-01,75950.54325892,1163813.06347368,6.52600882758846
"AO",2010-08-01,84562.41711818,1225083.74776619,6.90258255995727
"AO",2010-09-01,124449.75102433,1300420.54790736,9.56996190383141
"AO",2010-10-01,88092.79421187,1373432.56139734,6.4140604124198
"AO",2010-11-01,86372.28735869,1366686.80510989,6.31983033974965
"AO",2010-12-01,56630.78016429,1491813.44748175,3.79610334387891
"AO",2011-01-01,52059.2460917,1478978.01097774,3.51994726799786
"AO",2011-02-01,116699.59875323,1455901.56680238,8.01562422997725
"AO",2011-03-01,113052.85531085,1445929.08481232,7.81869985868112
"AO",2011-04-01,106342.1096048,1447126.79162108,7.34849981497993
"AO",2011-05-01,132385.16844697,1427013.01514654,9.27708206174808
"AO",2011-06-01,42827.33400301,1497917.53835196,2.85912494556473
"AO",2011-07-01,42478.57249075,1523593.03112726,2.78805242757782
"AO",2011-08-01,54121.17192509,1447963.93312829,3.73774309475807
"AO",2011-09-01,49605.38372646,1626843.70449479,3.04917943803733
"AO",2011-10-01,79924.89454139,1575261.39463318,5.07375441394611
"AO",2011-11-01,32787.8266878,1731229.93750363,1.89390363333705
"AO",2011-12-01,86168.65471355,1947400.90009182,4.42480306492038
"AO",2012-01-01,81931.77562884,1985189.29700083,4.12715179114759
"AO",2012-02-01,45953.88018861,1797185.38605412,2.55699164622665
"AO",2012-03-01,1252.83574145,1595682.74946109,0.0785140869557636
"AO",2012-04-01,57012.33276512,1654282.29886417,3.4463484741549
"AO",2012-05-01,57077.25988508,1702845.8781881,3.35187468321047
"AO",2012-06-01,49945.38114382,1678251.94534841,2.9760359451543
"AO",2012-07-01,49982.8702915,1777751.33386619,2.811578275281
"AO",2012-08-01,55405.35824183,1853151.65179262,2.98979083488577
"AO",2012-09-01,60381.21620079,1839573.31149666,3.28234900035946
"AO",2012-10-01,80152.75205481,1830171.4872221,4.37952140629558
"AO",2012-11-01,54919.01517713,1911799.87640733,2.87263410019328
"AO",2012-12-01,54851.9981793,1983536.3216366,2.7653639401996
"AO",2013-01-01,54611.61226068,1964898.4090602,2.77936060250568
"AO",2013-02-01,54034.68346878,1932147.51758892,2.79661273152728
"AO",2013-03-01,54223.52177755,1915167.26109735,2.83126820716855
"AO",2013-04-01,54185.55429797,1928524.76350264,2.80968931918492
"AO",2013-05-01,47116.08713625,1922100.0334673,2.45128173954904
"AO",2013-06-01,45812.92401011,2192308.61216975,2.08971144645409
"AO",2013-07-01,531.54976694,2124536.90984007,0.0250195590614622
"AO",2013-08-01,512.08819358,2195792.34455229,0.0233213397819916
"AO",2013-09-01,481.8295422,2193669.15506135,0.0219645492616012
"AO",2013-10-01,436.12130563,2209143.55732428,0.0197416462223139
"AO",2013-11-01,1048.90085521,2307025.29753376,0.0454655116409555
"AO",2013-12-01,1484.14893148,2310733.43147236,0.06422847877067
"AO",2014-01-01,1434.45042657,2318488.95753774,0.0618700564394062
"AO",2014-02-01,1368.09082163,2434775.89749601,0.0561895993400042
"AO",2014-03-01,1290.16663183,2528721.56761554,0.0510205096659402
"AO",2014-04-01,1199.59918574,2686073.33733713,0.0446599565642998
"AO",2014-05-01,1132.81854659,2748180.40674255,0.0412206761903504
"AO",2014-06-01,1090.07145008,2552349.39136128,0.0427085513358583
"AO",2014-07-01,11651.02086768,2546588.07774956,0.45751493810401
"AO",2014-08-01,43086.48244141,2615974.08276469,1.6470531082584
"AO",2014-09-01,90215.13296077,2566418.62353854,3.51521502117152
"AO",2014-10-01,113804.60090415,2641250.29794296,4.3087397280289
"AO",2014-11-01,115178.64854664,2605546.03429115,4.42051865638885
"AO",2014-12-01,108285.87272518,2757193.7105994,3.92739444852568
"AO",2015-01-01,90214.50785055,2726830.21276226,3.30840209369557
"AO",2015-02-01,135341.64080835,2835905.4908377,4.7724312832573
"AO",2015-03-01,135995.65552554,2840372.93051426,4.78795069705574
"AO",2015-04-01,136045.02403355,2745739.54392062,4.95476799082306
"AO",2015-05-01,134493.21771815,2894880.53378751,4.64589872184418
"AO",2015-06-01,287384.78141551,2792655.86886078,10.2907338000347
"AO",2015-07-01,334624.40957005,2969474.15919646,11.2688102886404
"AO",2015-08-01,312882.51667368,2891044.9524302,10.822471522301
"AO",2015-09-01,242999.54991816,2903774.47347133,8.36840299197427
"AO",2015-10-01,247183.68774704,2905881.87227573,8.50632264529938
"AO",2015-11-01,242422.23881178,2948702.15285824,8.22131996535476
"AO",2015-12-01,239095.13273739,3039119.54599024,7.86725000840615
"AO",2016-01-01,239218.62568792,3306288.65257496,7.23526137083085
"AO",2016-02-01,245052.19189925,3439033.17224993,7.12561291576402
"AO",2016-03-01,245549.9418238,3472568.19011883,7.07113376556609
"AO",2016-04-01,NA,3498549.65818061,NA
"AU",2001-12-01,14570,138456.487,10.5231616919473
"AU",2002-01-01,17306,137979.692,12.5424254462026
"AU",2002-02-01,18483,139121.636,13.2854964414018
"AU",2002-03-01,16635,161813.94756771,10.2803251821288
"AU",2002-04-01,18577,165806.34975337,11.2040341203051
"AU",2002-05-01,19878,167789.85256249,11.8469619565324
"AU",2002-06-01,18704,171877.12167128,10.8821929400074
"AU",2002-07-01,20433,166402.5940533,12.2792556908429
"AU",2002-08-01,18900,167162.03760712,11.30639484332
"AU",2002-09-01,16258,171471.60306753,9.48145331888988
"AU",2002-10-01,19297,170881.13475503,11.2926450468998
"AU",2002-11-01,19167,173323.9057072,11.0584860881102
"AU",2002-12-01,15746,178132.04540589,8.83951001860519
"AU",2003-01-01,14145,176426.49557154,8.01750324075574
"AU",2003-02-01,19874,175282.4115621,11.3382739448213
"AU",2003-03-01,14286,178192.39020006,8.01717737999969
"AU",2003-04-01,17499,178623.21376747,9.79659901471711
"AU",2003-05-01,19031,179179.81977378,10.6211737594263
"AU",2003-06-01,20543,185317.0515134,11.0853263810506
"AU",2003-07-01,22177,185660.5,11.9449209713429
"AU",2003-08-01,19174,186814.8,10.2636407822078
"AU",2003-09-01,16231,190263.70350331,8.53079158091634
"AU",2003-10-01,18442,189854.975459,9.7137301539841
"AU",2003-11-01,19906,192991.080798,10.3144663047072
"AU",2003-12-01,19491,197294.98005044,9.87911602972208
"AU",2004-01-01,18241,196545.889165,9.28078428782945
"AU",2004-02-01,22253,194880.592563,11.4187871184793
"AU",2004-03-01,22286,195925.93327089,11.3747065679085
"AU",2004-04-01,21741,193291.16251756,11.2477982525584
"AU",2004-05-01,19380,194514.71323078,9.96325659797611
"AU",2004-06-01,18480,202928.3208764,9.1066638309474
"AU",2004-07-01,15684,196831.75085461,7.9682266361513
"AU",2004-08-01,12864,198353.29569722,6.48539766116944
"AU",2004-09-01,12152,203127.52526687,5.98244870262395
"AU",2004-10-01,11868,203556.45832918,5.83032348735786
"AU",2004-11-01,11568,207054.39927613,5.5869375586523
"AU",2004-12-01,11409,211059.99823093,5.40557192060473
"AU",2005-01-01,12893,210924.00262766,6.11262816909452
"AU",2005-02-01,13493,210103.12870656,6.42208427978479
"AU",2005-03-01,15421,210914.13862513,7.3115060472113
"AU",2005-04-01,19819,212084.86793559,9.34484397350735
"AU",2005-05-01,19708,215646.27955411,9.13904011733941
"AU",2005-06-01,17587,223640.49435274,7.86396043833666
"AU",2005-07-01,19848,222625.04756862,8.91543885864066
"AU",2005-08-01,17091,221650.68278486,7.71078157092301
"AU",2005-09-01,16428,226542.50501394,7.25161929280738
"AU",2005-10-01,19155,225400.63152018,8.49820156705509
"AU",2005-11-01,17832,229647.66273502,7.76493859664295
"AU",2005-12-01,16117,233922.84453516,6.88987859737552
"AU",2006-01-01,17698,233562.2593171,7.57742284722978
"AU",2006-02-01,20338,232201.21615519,8.75878272162332
"AU",2006-03-01,18395,235915.27278304,7.79729085912848
"AU",2006-04-01,24937,236895.82761252,10.5265678384122
"AU",2006-05-01,23958,237010.12771053,10.1084287964525
"AU",2006-06-01,19472,248549.04773757,7.83426859899277
"AU",2006-07-01,22017,246755.25278493,8.92260640918953
"AU",2006-08-01,22457,245885.16353657,9.13312526750318
"AU",2006-09-01,21689,249880.57376485,8.67974635771824
"AU",2006-10-01,21985,251109.5721097,8.75514215379874
"AU",2006-11-01,22102,253771.88640346,8.70939658180303
"AU",2006-12-01,21397,260762.10814922,8.20556335882806
"AU",2007-01-01,25147.25153312,271457.61903824,9.26378549337292
"AU",2007-02-01,31201.44612389,269795.258259459,11.5648608226776
"AU",2007-03-01,34084.493664,275340.34652333,12.3790407379007
"AU",2007-04-01,34669.76244394,277712.60019634,12.4840437270145
"AU",2007-05-01,32350.09710498,278973.716992699,11.5961092871794
"AU",2007-06-01,32067.54370634,299369.337229509,10.7116994689926
"AU",2007-07-01,37616.50433582,294205.805783209,12.7857790690706
"AU",2007-08-01,43912.01312453,301318.119725529,14.5733064989684
"AU",2007-09-01,50266.97425682,302355.549169718,16.6251204566463
"AU",2007-10-01,43173.70729787,302609.91346266,14.2671159724572
"AU",2007-11-01,41735.64940792,308688.71743158,13.5203028329568
"AU",2007-12-01,44262.58476902,310468.916213207,14.2566880153064
"AU",2008-01-01,33367.23344338,307885.91827577,10.8375315214947
"AU",2008-02-01,28376.44952087,301257.205963969,9.41934299299844
"AU",2008-03-01,39207.5458893,300530.05120315,13.0461315706484
"AU",2008-04-01,46438.31940638,296517.060361729,15.6612639251612
"AU",2008-05-01,48558.22904275,293719.185004858,16.5321952129027
"AU",2008-06-01,56311.46650224,312815.883955418,18.0014728760594
"AU",2008-07-01,53557.88727379,308445.455958509,17.3638114094942
"AU",2008-08-01,45322.23567387,310326.789413009,14.6046803627873
"AU",2008-09-01,51539.66804469,319348.879662147,16.1389850808984
"AU",2008-10-01,92286.6519275,320367.970315998,28.8064539774286
"AU",2008-11-01,99209.84387373,347015.135733097,28.5894860649641
"AU",2008-12-01,96438.30638336,352196.33605569,27.3819732094291
"AU",2009-01-01,66117.08098017,348132.046575128,18.9919548144505
"AU",2009-02-01,61334.17128879,349565.438700089,17.5458339122055
"AU",2009-03-01,62052.25936268,349399.454177219,17.7596898394714
"AU",2009-04-01,50029.99528571,355087.073601769,14.089500577489
"AU",2009-05-01,50012.56152828,362662.05749906,13.7904036262215
"AU",2009-06-01,47581.22604412,374102.840054899,12.7187556333808
"AU",2009-07-01,43694.75755732,369446.237414959,11.8270950228253
"AU",2009-08-01,42821.26040899,369707.144711389,11.5824811669297
"AU",2009-09-01,30459.71834145,375201.18164582,8.11823625070647
"AU",2009-10-01,30056.88717919,373774.196352639,8.04145590372234
"AU",2009-11-01,34034.93397838,371533.950193259,9.16065246814624
"AU",2009-12-01,32210.04141018,367710.86043274,8.75961111735282
"AU",2010-01-01,26705.75607734,360708.932620012,7.40368581486534
"AU",2010-02-01,24128.31247157,358978.643368576,6.72137825391373
"AU",2010-03-01,32291,361321.003190627,8.93692858008694
"AU",2010-04-01,33695,358572.255062018,9.39699029256242
"AU",2010-05-01,38572,360030.583634641,10.7135342810606
"AU",2010-06-01,31812,370292.667812774,8.59104237410519
"AU",2010-07-01,27377,377235.041292692,7.25727915046962
"AU",2010-08-01,24712,381810.913409133,6.47231368515641
"AU",2010-09-01,22687,390545.84676307,5.80904910090194
"AU",2010-10-01,24495,387934.082059272,6.3142170623352
"AU",2010-11-01,23753,393404.319050458,6.03780864870308
"AU",2010-12-01,24336,398902.200049049,6.10074348975956
"AU",2011-01-01,22193,397064.875624363,5.58926295485157
"AU",2011-02-01,18546,394896.271878019,4.6964231674815
"AU",2011-03-01,24618,397065.468539589,6.19998512853441
"AU",2011-04-01,31689,397212.259571239,7.97785044051911
"AU",2011-05-01,29187,395160.822734649,7.38610669904367
"AU",2011-06-01,23259,391876.912171863,5.93528204330635
"AU",2011-07-01,25729,386635.623098553,6.65458598817257
"AU",2011-08-01,23967,392584.696577413,6.104924672038
"AU",2011-09-01,22059,401623.534023349,5.49245702287894
"AU",2011-10-01,30559,399780.351898278,7.64394744636564
"AU",2011-11-01,31002,403075.351647934,7.69136586329364
"AU",2011-12-01,30554,405011.98350264,7.54397431299729
"AU",2012-01-01,23446,400465.864836733,5.85468127465964
"AU",2012-02-01,24449,393026.773696059,6.22069579893487
"AU",2012-03-01,23168,393004.996875713,5.89509044011642
"AU",2012-04-01,26629,393907.733574402,6.76021253971401
"AU",2012-05-01,28449,399020.886830136,7.12970196272227
"AU",2012-06-01,24662,411252.675602342,5.99679989045147
"AU",2012-07-01,25384,424288.840203258,5.98271686519958
"AU",2012-08-01,27758,427826.691203209,6.488141242879
"AU",2012-09-01,24614,437039.372205217,5.63198685642496
"AU",2012-10-01,30206,431421.69023111,7.00150240100789
"AU",2012-11-01,31124,435217.52119912,7.15136649697525
"AU",2012-12-01,31119,450779.41672296,6.90337642881443
"AU",2013-01-01,20565,451458.151729962,4.5552394881333
"AU",2013-02-01,23844,450984.105515293,5.28710429223574
"AU",2013-03-01,22826,457323.963777856,4.99121012846982
"AU",2013-04-01,36460,458530.041971691,7.95149644791453
"AU",2013-05-01,32138,466098.374961839,6.89511093074101
"AU",2013-06-01,35174,477214.292847982,7.37069289984673
"AU",2013-07-01,30740,477354.955308736,6.43965243434385
"AU",2013-08-01,31132,480182.783856328,6.48336447008371
"AU",2013-09-01,29269,493964.377800938,5.92532605899672
"AU",2013-10-01,33427,498817.66912498,6.70124618052068
"AU",2013-11-01,60941,506683.061149578,12.0274397691005
"AU",2013-12-01,59066,523551.326779654,11.2817974052922
"AU",2014-01-01,55277,520289.970827619,10.6242678312772
"AU",2014-02-01,61315,516639.443573967,11.8680446804139
"AU",2014-03-01,65070,523089.700992537,12.4395490632931
"AU",2014-04-01,70548,528665.512684615,13.3445436305747
"AU",2014-05-01,73183,530566.356923169,13.793373636504
"AU",2014-06-01,64592,549385.376430321,11.7571385717785
"AU",2014-07-01,63402,552070.340222623,11.4844061310073
"AU",2014-08-01,65128,553427.878872913,11.7681097187653
"AU",2014-09-01,67355,568133.747747478,11.8554830208639
"AU",2014-10-01,72460,567680.06366083,12.7642319395054
"AU",2014-11-01,75194,574390.742931787,13.0910884141686
"AU",2014-12-01,73755,591206.597461444,12.475334395234
"AU",2015-01-01,66283,590585.196517307,11.2232748790305
"AU",2015-02-01,62994,597239.643159372,10.547524887458
"AU",2015-03-01,70902,604343.297967113,11.732073514921
"AU",2015-04-01,67808,611084.422704902,11.0963391440834
"AU",2015-05-01,73328,615867.84431386,11.9064504953485
"AU",2015-06-01,76715,630558.880885973,12.1661913463515
"AU",2015-07-01,73828,641827.027789446,11.5027876364564
"AU",2015-08-01,73400,647558.628772339,11.3348810036172
"AU",2015-09-01,69690,659334.148211225,10.5697543785756
"AU",2015-10-01,74609,665790.286499942,11.2060811809405
"AU",2015-11-01,76189,670640.078544097,11.3606392515938
"AU",2015-12-01,73435,676007.854805859,10.863039457003
"AU",2016-01-01,68116,678561.902051435,10.0382882967746
"AU",2016-02-01,73317,675720.493542063,10.8501963016808
"AU",2016-03-01,78403,681849.486718592,11.4985787226027
"AU",2016-04-01,79860,685202.055515559,11.65495628
"AZ",2001-12-01,25.590325382998,228.688086506274,11.19005619136
"AZ",2002-01-01,25.738835950892,212.424567504946,12.1166945298324
"AZ",2002-02-01,24.016645809412,198.04935311996,12.1265964422842
"AZ",2002-03-01,25.596996648078,159.070076727478,16.0916478917221
"AZ",2002-04-01,25.36396076754,146.844015079806,17.2727235452908
"AZ",2002-05-01,27.655908099284,140.890426960014,19.6293734755542
"AZ",2002-06-01,27.673037350476,166.47697756748,16.6227413272559
"AZ",2002-07-01,23.245439781162,173.509504975026,13.3972140514768
"AZ",2002-08-01,22.360483975542,197.196135251404,11.3392100443727
"AZ",2002-09-01,24.962378459138,184.999984296872,13.4931786908049
"AZ",2002-10-01,20.24482088346,172.770420155268,11.7177586679861
"AZ",2002-11-01,21.740992255666,165.516701418298,13.1352256717113
"AZ",2002-12-01,20.494528127222,166.793430594584,12.2873713036318
"AZ",2003-01-01,20.064958289512,212.26789823783,9.45265791769924
"AZ",2003-02-01,22.159511637996,211.622,10.4712703017626
"AZ",2003-03-01,23.588281420004,195.92298,12.0395685182024
"AZ",2003-04-01,26.454362756734,219.73128,12.0394159432986
"AZ",2003-05-01,26.629784733256,198.73944,13.3993457631037
"AZ",2003-06-01,24.997913286114,233.84976,10.6897322820062
"AZ",2003-07-01,46.78937340259,280.676552292682,16.6702109671774
"AZ",2003-08-01,48.390983268942,262.026208204682,18.4679935646519
"AZ",2003-09-01,48.370606347714,280.411299517792,17.2498777441902
"AZ",2003-10-01,50.665934922348,255.027023242736,19.8668887234448
"AZ",2003-11-01,51.379060284836,250.359480891602,20.522114881314
"AZ",2003-12-01,52.174750030188,270.407660649294,19.2948490826435
"AZ",2004-01-01,49.203346685624,302.064703560534,16.2890089790857
"AZ",2004-02-01,49.273905661806,292.593899421514,16.840373555028
"AZ",2004-03-01,49.202572969556,337.924649762666,14.5602201568049
"AZ",2004-04-01,50.383191751792,370.076036883072,13.6142810477921
"AZ",2004-05-01,51.916227225446,343.736157129194,15.1035106865215
"AZ",2004-06-01,53.481707168308,338.67766923962,15.7913296404756
"AZ",2004-07-01,53.834403891624,370.291549458788,14.5383830579735
"AZ",2004-08-01,54.96099748248,390.674766970504,14.0682230154449
"AZ",2004-09-01,62.94139018218,409.833473741902,15.3577963282272
"AZ",2004-10-01,64.720538121214,424.825519521176,15.2346163653636
"AZ",2004-11-01,66.7315430745,456.701361841726,14.6116365419612
"AZ",2004-12-01,67.735680397102,466.553572465522,14.5183070915415
"AZ",2005-01-01,62.704941386446,439.743257634696,14.2594435043132
"AZ",2005-02-01,63.66380713005,427.641146753674,14.887203351066
"AZ",2005-03-01,70.971256597286,435.821969874912,16.2844605143829
"AZ",2005-04-01,71.876642301018,476.556834950042,15.0824911174662
"AZ",2005-05-01,71.08873292628,476.774831836964,14.9103367416402
"AZ",2005-06-01,73.923123117932,477.632331630682,15.4769931226287
"AZ",2005-07-01,77.0028132144,519.158517831944,14.8322353519251
"AZ",2005-08-01,79.144165427784,549.798209365726,14.3951297184268
"AZ",2005-09-01,80.191244993128,522.308939671806,15.3532208434947
"AZ",2005-10-01,78.862210949788,547.623306402478,14.4008134839732
"AZ",2005-11-01,77.165110765708,514.362334238858,15.0020920330209
"AZ",2005-12-01,75.56627184744,540.276861520348,13.9865830335201
"AZ",2006-01-01,77.93139549,539.66346631,14.4407395265911
"AZ",2006-02-01,81.37546713,596.90545695,13.6328904657369
"AZ",2006-03-01,82.17532527,644.28424594,12.7545141430717
"AZ",2006-04-01,81.71534615,696.00397776,11.7406435539335
"AZ",2006-05-01,87.45896579,716.33515618,12.2092242765792
"AZ",2006-06-01,86.39536366,793.50665614,10.8877931888144
"AZ",2006-07-01,94.12303721,827.48110236,11.3746449244047
"AZ",2006-08-01,93.32381607,836.2640984,11.1596104924932
"AZ",2006-09-01,92.66432078,897.76338916,10.3216863038603
"AZ",2006-10-01,94.5234821,925.20003268,10.2165454778678
"AZ",2006-11-01,100.88251789,960.45595435,10.5036068997327
"AZ",2006-12-01,101.68852555,1080.26361151,9.41330657318533
"AZ",2007-01-01,116.40044952,1017.01715061,11.4452789168977
"AZ",2007-02-01,109.97612609,1029.80429656,10.6793229021639
"AZ",2007-03-01,121.1378224,1028.59455089,11.7770235410235
"AZ",2007-04-01,114.43011342,1002.57049397,11.4136725654948
"AZ",2007-05-01,117.19569318,944.31969421,12.4105950451498
"AZ",2007-06-01,111.14713523,969.20280074,11.4678924932055
"AZ",2007-07-01,104.65079999,971.90064181,10.7676438812825
"AZ",2007-08-01,102.8475145,1067.67154687,9.63287958750134
"AZ",2007-09-01,104.81266057,1184.30835094,8.85011580698632
"AZ",2007-10-01,106.53827211,1195.84888255,8.90900795782995
"AZ",2007-11-01,102.35184116,1282.82943028,7.97860095380412
"AZ",2007-12-01,106.88698453,1335.23980685,8.00507773821992
"AZ",2008-01-01,108.07234132,1211.21774121,8.92261875325871
"AZ",2008-02-01,109.85576722,1193.33762043,9.20575747711827
"AZ",2008-03-01,117.41044099,1155.51821952,10.1608472291135
"AZ",2008-04-01,104.11720008,1243.67818346,8.37171556634841
"AZ",2008-05-01,107.48879543,1278.29090245,8.40878983210978
"AZ",2008-06-01,110.95799059,1627.90800817,6.81598653198669
"AZ",2008-07-01,118.19579863,1402.33983356,8.4284704606833
"AZ",2008-08-01,127.21402834,1446.74861045,8.79309836008282
"AZ",2008-09-01,129.21587002,1420.91372212,9.09385756562406
"AZ",2008-10-01,133.73799834,1312.59740651,10.1888056213359
"AZ",2008-11-01,185.89327902,1399.73123189,13.2806409391177
"AZ",2008-12-01,234.04983387,1551.60667193,15.0843534063225
"AZ",2009-01-01,235.02921318,1513.48776831,15.5289800222462
"AZ",2009-02-01,247.80163646,1268.81603405,19.5301469882146
"AZ",2009-03-01,257.04864967,1249.79665261,20.5672378089024
"AZ",2009-04-01,354.07759486,1259.02784381,28.123094862502
"AZ",2009-05-01,380.58818548,1186.44395177,32.0780585473269
"AZ",2009-06-01,408.85326511,1170.8711722,34.9187233247692
"AZ",2009-07-01,815.2881968,1441.67870198,56.5513103356722
"AZ",2009-08-01,1142.63688074,1364.59124549,83.7347362821238
"AZ",2009-09-01,1275.77631617,1280.91315369,99.5989706636081
"AZ",2009-10-01,1348.97829251,1328.44206573,101.545888022502
"AZ",2009-11-01,1352.05904385,1375.79885551,98.2744707509442
"AZ",2009-12-01,1481.93740936,1489.59787275,99.4857361486521
"AZ",2010-01-01,1559.90464305,1315.00795235,118.623209864424
"AZ",2010-02-01,1590.83582289,1311.80836272,121.270443770571
"AZ",2010-03-01,1456.11246999,1527.42626868,95.3311135108584
"AZ",2010-04-01,1472.58845038,1444.44680257,101.948264744671
"AZ",2010-05-01,1463.34632055,1404.57507449,104.18427232032
"AZ",2010-06-01,1621.36884157,1466.84228469,110.534640192259
"AZ",2010-07-01,1462.02515894,1449.70522202,100.84982358709
"AZ",2010-08-01,1517.24785417,1515.17894461,100.136545559015
"AZ",2010-09-01,1713.25996394,1467.77751064,116.724772761572
"AZ",2010-10-01,1833.70361022,1601.94779137,114.467126837623
"AZ",2010-11-01,1429.96532502,1398.26825625,102.266880380665
"AZ",2010-12-01,1573.5258651,1823.3487957,86.2986757558863
"AZ",2011-01-01,1627.78096274,1542.19461616,105.549646308136
"AZ",2011-02-01,1642.09892697,1651.32347187,99.4413847403529
"AZ",2011-03-01,735.46199863,1928.19075639,38.1425953937746
"AZ",2011-04-01,619.78451653,1769.04183328,35.0350401483073
"AZ",2011-05-01,582.7654435,1910.52568135,30.5028845824365
"AZ",2011-06-01,673.695766,1953.38656771,34.4886044132979
"AZ",2011-07-01,567.31280968,2078.28706726,27.2971341936868
"AZ",2011-08-01,621.08376677,1927.21052033,32.2270847018649
"AZ",2011-09-01,662.11493572,2162.77151936,30.6141878507782
"AZ",2011-10-01,697.25361785,2071.48550342,33.6595943683333
"AZ",2011-11-01,693.05242882,2219.1578,31.2304257416935
"AZ",2011-12-01,636.72497208,2441.97578162,26.0741722695382
"AZ",2012-01-01,649.33825118,2310.4429573,28.1044917870996
"AZ",2012-02-01,697.85088967,2383.38462884,29.2798267315186
"AZ",2012-03-01,691.945426080001,2690.48835447,25.7182092957361
